"","V1"
"62344",4
"62345",4
"62346",9
"62347",4
"62348",5
"62349",4
"62350",4
"62351",4
"62352",4
"62353",5
"62354",9
"62355",5
"62356",4
"62357",4
"62358",4
"62359",1
"62360",8
"62361",2
"62362",4
"62363",6
"62364",6
"62365",4
"62366",4
"62367",4
"62368",5
"62369",7
"62370",4
"62371",4
"62372",1
"62373",8
"62374",6
"62375",4
"62376",4
"62377",4
"62378",4
"62379",4
"62380",5
"62381",6
"62382",5
"62383",5
"62384",4
"62385",5
"62386",2
"62387",4
"62388",5
"62389",6
"62390",4
"62391",4
"62392",4
"62393",7
"62394",4
"62395",5
"62396",5
"62397",4
"62398",1
"62399",5
"62400",5
"62401",4
"62402",4
"62403",4
"62404",6
"62405",4
"62406",4
"62407",4
"62408",6
"62409",4
"62410",4
"62411",4
"62412",4
"62413",4
"62414",6
"62415",4
"62416",4
"62417",6
"62418",4
"62419",4
"62420",6
"62421",4
"62422",4
"62423",4
"62424",4
"62425",4
"62426",4
"62427",5
"62428",6
"62429",5
"62430",2
"62431",4
"62432",5
"62433",6
"62434",2
"62435",1
"62436",6
"62437",4
"62438",5
"62439",2
"62440",4
"62441",4
"62442",4
"62443",5
"62444",3
"62445",6
"62446",4
"62447",4
"62448",4
"62449",1
"62450",6
"62451",6
"62452",4
"62453",4
"62454",4
"62455",6
"62456",4
"62457",5
"62458",1
"62459",6
"62460",4
"62461",4
"62462",4
"62463",5
"62464",4
"62465",1
"62466",4
"62467",1
"62468",4
"62469",1
"62470",1
"62471",1
"62472",5
"62473",5
"62474",5
"62475",4
"62476",4
"62477",4
"62478",5
"62479",4
"62480",4
"62481",5
"62482",4
"62483",4
"62484",2
"62485",4
"62486",5
"62487",4
"62488",5
"62489",5
"62490",4
"62491",3
"62492",4
"62493",8
"62494",9
"62495",9
"62496",5
"62497",4
"62498",5
"62499",1
"62500",5
"62501",4
"62502",4
"62503",4
"62504",4
"62505",4
"62506",4
"62507",4
"62508",6
"62509",4
"62510",6
"62511",4
"62512",1
"62513",5
"62514",4
"62515",4
"62516",4
"62517",4
"62518",5
"62519",4
"62520",1
"62521",1
"62522",4
"62523",5
"62524",4
"62525",4
"62526",6
"62527",4
"62528",5
"62529",5
"62530",6
"62531",6
"62532",6
"62533",4
"62534",4
"62535",4
"62536",1
"62537",5
"62538",4
"62539",4
"62540",4
"62541",1
"62542",4
"62543",1
"62544",4
"62545",4
"62546",6
"62547",6
"62548",4
"62549",1
"62550",4
"62551",8
"62552",1
"62553",4
"62554",4
"62555",6
"62556",4
"62557",4
"62558",9
"62559",1
"62560",9
"62561",9
"62562",5
"62563",4
"62564",4
"62565",4
"62566",5
"62567",5
"62568",1
"62569",4
"62570",4
"62571",1
"62572",4
"62573",4
"62574",1
"62575",5
"62576",4
"62577",4
"62578",4
"62579",4
"62580",5
"62581",9
"62582",4
"62583",1
"62584",9
"62585",2
"62586",1
"62587",5
"62588",5
"62589",4
"62590",5
"62591",6
"62592",4
"62593",6
"62594",6
"62595",3
"62597",6
"62598",5
"62599",6
"62600",6
"62601",6
"62602",4
"62603",4
"62604",4
"62605",4
"62606",9
"62607",3
"62608",6
"62609",4
"62610",5
"62611",6
"62612",1
"62613",4
"62614",4
"62615",5
"62616",5
"62617",4
"62618",4
"62619",4
"62620",4
"62621",4
"62622",4
"62623",4
"62624",6
"62625",5
"62626",5
"62627",4
"62628",5
"62629",5
"62630",5
"62631",5
"62632",5
"62633",4
"62634",5
"62635",5
"62636",4
"62637",6
"62638",4
"62639",4
"62640",6
"62641",5
"62642",4
"62643",4
"62644",4
"62645",4
"62646",4
"62647",6
"62648",3
"62649",4
"62650",3
"62651",4
"62652",5
"62653",4
"62654",4
"62655",4
"62656",4
"62657",5
"62658",4
"62659",2
"62660",3
"62661",4
"62662",5
"62663",5
"62664",1
"62665",6
"62666",4
"62668",4
"62669",4
"62670",4
"62671",4
"62672",4
"62673",4
"62674",4
"62675",6
"62676",4
"62677",5
"62678",4
"62679",6
"62680",5
"62681",4
"62682",4
"62683",4
"62684",2
"62685",5
"62686",1
"62687",4
"62688",5
"62689",4
"62690",5
"62691",4
"62692",4
"62693",6
"62694",1
"62695",4
"62696",6
"62697",4
"62698",1
"62699",1
"62700",4
"62701",4
"62702",1
"62703",5
"62704",5
"62705",4
"62706",4
"62707",4
"62708",4
"62709",5
"62710",5
"62711",5
"62712",5
"62713",4
"62714",4
"62715",8
"62716",5
"62717",4
"62718",1
"62719",1
"62720",4
"62721",8
"62722",4
"62723",2
"62724",4
"62725",4
"62726",2
"62727",8
"62728",4
"62729",8
"62730",4
"62731",5
"62732",1
"62733",5
"62734",4
"62735",5
"62736",4
"62737",2
"62738",4
"62739",1
"62740",4
"62741",4
"62742",4
"62743",4
"62744",5
"62745",6
"62746",6
"62747",1
"62748",4
"62749",1
"62750",4
"62751",6
"62752",4
"62753",4
"62754",5
"62755",4
"62756",4
"62757",4
"62758",4
"62759",5
"62760",4
"62761",5
"62762",1
"62763",4
"62764",5
"62765",4
"62766",4
"62767",5
"62768",4
"62769",4
"62770",5
"62771",4
"62772",5
"62773",4
"62774",1
"62775",5
"62776",4
"62777",4
"62778",2
"62779",4
"62780",1
"62781",4
"62782",1
"62783",4
"62784",4
"62785",4
"62786",3
"62787",4
"62788",6
"62789",4
"62790",4
"62791",6
"62792",4
"62793",5
"62794",6
"62795",1
"62796",4
"62797",4
"62798",4
"62799",6
"62800",4
"62801",4
"62802",5
"62803",4
"62804",6
"62805",6
"62806",5
"62807",6
"62808",1
"62809",4
"62810",5
"62811",4
"62812",4
"62813",4
"62814",3
"62815",4
"62816",5
"62817",5
"62818",4
"62819",5
"62820",4
"62821",5
"62822",6
"62823",4
"62824",6
"62825",9
"62826",4
"62827",4
"62828",6
"62829",4
"62830",5
"62831",4
"62832",4
"62833",4
"62834",4
"62835",4
"62836",4
"62837",3
"62838",4
"62839",4
"62840",4
"62841",5
"62842",6
"62843",4
"62844",2
"62845",4
"62846",6
"62847",5
"62848",4
"62849",1
"62850",1
"62851",1
"62852",4
"62853",4
"62854",5
"62855",4
"62856",4
"62857",5
"62858",8
"62859",4
"62860",4
"62861",5
"62862",1
"62863",4
"62864",1
"62865",6
"62866",6
"62867",1
"62868",4
"62869",7
"62870",5
"62871",4
"62872",4
"62873",6
"62874",5
"62875",4
"62876",2
"62877",4
"62878",4
"62879",5
"62880",4
"62881",4
"62882",4
"62883",4
"62884",5
"62885",5
"62886",1
"62887",6
"62888",6
"62889",4
"62890",1
"62891",4
"62892",4
"62893",4
"62894",4
"62895",5
"62896",5
"62897",5
"62898",2
"62899",5
"62900",4
"62901",4
"62902",9
"62903",5
"62904",7
"62905",5
"62906",5
"62907",4
"62908",9
"62909",4
"62910",4
"62911",4
"62912",5
"62913",4
"62914",4
"62915",4
"62916",5
"62917",4
"62918",5
"62919",8
"62920",5
"62921",6
"62922",4
"62923",4
"62924",4
"62925",5
"62926",1
"62927",5
"62928",4
"62929",5
"62930",4
"62931",5
"62932",5
"62933",9
"62934",6
"62935",4
"62936",4
"62937",4
"62938",6
"62939",5
"62940",4
"62941",4
"62942",4
"62943",4
"62944",1
"62945",1
"62946",6
"62947",1
"62948",4
"62949",4
"62950",4
"62951",4
"62952",4
"62953",5
"62954",1
"62955",6
"62956",4
"62957",4
"62958",4
"62959",6
"62960",6
"62961",6
"62962",4
"62963",4
"62964",4
"62965",4
"62966",4
"62967",4
"62968",4
"62969",4
"62970",1
"62971",5
"62972",4
"62973",4
"62974",1
"62975",1
"62976",4
"62977",4
"62978",4
"62979",4
"62980",4
"62981",1
"62982",9
"62983",1
"62984",9
"62985",4
"62986",5
"62987",5
"62988",4
"62989",5
"62990",5
"62991",4
"62992",10
"62993",4
"62994",1
"62995",4
"62996",5
"62997",1
"62998",4
"62999",4
"63000",4
"63001",4
"63002",5
"63003",4
"63004",5
"63005",4
"63006",4
"63007",5
"63008",4
"63009",4
"63010",4
"63011",4
"63012",6
"63013",8
"63014",1
"63015",4
"63016",6
"63017",5
"63018",4
"63019",1
"63020",1
"63021",4
"63022",4
"63023",4
"63024",4
"63025",5
"63026",4
"63027",4
"63028",6
"63029",9
"63030",4
"63031",4
"63032",1
"63033",5
"63034",4
"63035",4
"63036",4
"63037",4
"63038",4
"63039",4
"63040",4
"63041",4
"63042",4
"63043",1
"63044",4
"63045",6
"63046",5
"63047",5
"63048",5
"63049",4
"63050",4
"63051",5
"63052",4
"63053",5
"63054",5
"63055",4
"63056",4
"63057",8
"63058",4
"63059",4
"63060",4
"63061",4
"63062",4
"63063",5
"63064",4
"63065",5
"63066",5
"63067",1
"63069",4
"63070",5
"63071",4
"63072",1
"63073",4
"63074",10
"63075",5
"63076",5
"63077",5
"63078",6
"63079",4
"63080",4
"63081",1
"63082",8
"63083",4
"63084",4
"63085",4
"63086",8
"63087",4
"63088",4
"63089",4
"63090",3
"63091",5
"63092",4
"63093",10
"63094",4
"63095",5
"63096",4
"63097",4
"63098",4
"63099",4
"63100",2
"63101",6
"63102",6
"63103",5
"63104",4
"63105",4
"63106",4
"63107",6
"63108",4
"63109",1
"63110",4
"63111",4
"63112",3
"63113",4
"63114",6
"63115",5
"63116",5
"63117",4
"63118",3
"63119",4
"63120",5
"63121",4
"63122",9
"63123",4
"63124",4
"63125",4
"63126",6
"63127",4
"63128",4
"63129",4
"63130",8
"63131",4
"63132",4
"63133",6
"63134",6
"63135",5
"63136",5
"63137",4
"63138",4
"63139",4
"63140",4
"63141",5
"63142",4
"63143",6
"63144",5
"63145",5
"63146",4
"63147",7
"63148",4
"63149",5
"63150",6
"63151",6
"63152",7
"63153",4
"63154",1
"63155",4
"63156",4
"63157",4
"63158",6
"63159",4
"63160",5
"63161",5
"63162",4
"63163",7
"63164",6
"63165",4
"63166",2
"63167",4
"63168",4
"63169",4
"63170",4
"63171",5
"63172",5
"63173",2
"63174",6
"63175",1
"63176",7
"63177",2
"63178",1
"63179",4
"63180",5
"63181",4
"63182",4
"63183",4
"63184",4
"63185",5
"63186",5
"63187",4
"63188",4
"63189",4
"63190",5
"63191",4
"63192",2
"63193",1
"63194",4
"63195",6
"63196",5
"63197",6
"63198",7
"63199",5
"63200",4
"63201",4
"63202",4
"63203",4
"63204",4
"63205",4
"63206",6
"63207",4
"63208",1
"63209",4
"63210",4
"63211",4
"63212",9
"63213",6
"63214",4
"63215",5
"63216",4
"63217",4
"63218",6
"63219",1
"63220",6
"63221",6
"63222",4
"63223",4
"63224",4
"63225",8
"63226",5
"63227",4
"63228",5
"63229",4
"63230",6
"63231",5
"63232",4
"63233",1
"63234",4
"63235",7
"63236",8
"63237",4
"63238",1
"63239",6
"63240",4
"63241",6
"63242",1
"63243",4
"63244",9
"63245",6
"63246",1
"63247",4
"63248",4
"63249",4
"63250",4
"63251",4
"63252",4
"63253",5
"63254",4
"63255",2
"63256",5
"63257",4
"63258",5
"63259",5
"63260",4
"63261",9
"63262",1
"63263",4
"63264",4
"63265",5
"63266",5
"63267",4
"63268",5
"63269",6
"63270",4
"63271",9
"63272",4
"63273",4
"63274",5
"63275",5
"63276",4
"63277",1
"63278",5
"63279",4
"63280",4
"63281",4
"63282",1
"63283",5
"63284",1
"63285",5
"63286",1
"63287",2
"63288",4
"63289",6
"63290",6
"63291",5
"63292",4
"63293",6
"63294",4
"63295",4
"63296",4
"63297",7
"63298",5
"63299",1
"63300",4
"63301",4
"63302",4
"63303",3
"63304",1
"63305",9
"63306",4
"63307",4
"63308",2
"63309",5
"63310",6
"63311",6
"63312",6
"63313",4
"63314",9
"63315",6
"63316",4
"63317",6
"63318",1
"63319",1
"63320",3
"63321",1
"63322",4
"63323",5
"63324",1
"63325",5
"63326",4
"63327",5
"63328",4
"63329",5
"63330",4
"63331",5
"63332",4
"63333",9
"63334",4
"63335",4
"63336",6
"63337",5
"63338",4
"63339",6
"63340",4
"63341",5
"63342",8
"63343",4
"63344",8
"63345",1
"63346",5
"63347",5
"63348",4
"63349",4
"63350",9
"63351",1
"63352",6
"63353",4
"63354",4
"63355",6
"63356",10
"63357",4
"63358",4
"63359",6
"63360",4
"63361",8
"63362",1
"63363",1
"63364",5
"63365",1
"63366",5
"63367",4
"63368",1
"63369",5
"63370",4
"63371",2
"63372",1
"63373",6
"63374",5
"63375",4
"63376",4
"63377",4
"63378",5
"63379",5
"63380",5
"63381",1
"63382",6
"63383",5
"63384",4
"63385",4
"63386",8
"63387",5
"63388",5
"63389",5
"63390",6
"63391",5
"63392",6
"63393",6
"63394",4
"63395",3
"63396",6
"63397",4
"63398",4
"63399",4
"63400",4
"63401",5
"63402",5
"63403",1
"63404",6
"63405",2
"63406",4
"63407",5
"63408",4
"63409",4
"63410",9
"63411",6
"63412",4
"63413",1
"63414",4
"63415",5
"63416",5
"63417",4
"63418",5
"63419",3
"63420",2
"63421",6
"63422",1
"63423",4
"63424",5
"63425",1
"63426",5
"63427",7
"63428",4
"63429",5
"63430",4
"63431",2
"63432",4
"63433",4
"63434",5
"63435",4
"63436",6
"63437",1
"63438",5
"63439",5
"63440",4
"63441",4
"63442",6
"63443",4
"63444",4
"63445",4
"63446",4
"63447",5
"63448",4
"63449",4
"63450",6
"63451",8
"63452",4
"63453",5
"63454",5
"63455",1
"63456",4
"63457",4
"63458",4
"63459",4
"63460",6
"63461",4
"63462",4
"63463",2
"63464",4
"63465",1
"63466",2
"63467",4
"63468",5
"63469",4
"63470",4
"63471",5
"63472",5
"63473",4
"63474",4
"63475",8
"63476",6
"63477",9
"63478",5
"63479",5
"63480",5
"63481",4
"63482",6
"63483",4
"63484",4
"63485",5
"63486",4
"63487",9
"63488",1
"63489",1
"63490",9
"63491",10
"63492",1
"63493",1
"63494",8
"63495",4
"63496",4
"63497",4
"63498",4
"63499",4
"63500",7
"63501",1
"63502",5
"63503",1
"63504",4
"63505",1
"63506",6
"63507",4
"63508",9
"63509",4
"63510",9
"63511",4
"63512",4
"63513",4
"63514",3
"63515",4
"63516",10
"63517",4
"63518",1
"63519",4
"63520",4
"63521",2
"63522",4
"63523",4
"63524",4
"63525",4
"63526",6
"63527",8
"63528",4
"63529",6
"63530",4
"63531",1
"63532",4
"63533",1
"63534",5
"63535",6
"63536",4
"63537",6
"63538",6
"63539",4
"63540",4
"63541",2
"63542",4
"63543",5
"63544",1
"63545",5
"63546",4
"63547",4
"63548",9
"63549",4
"63550",1
"63551",4
"63552",4
"63553",4
"63554",5
"63555",6
"63556",5
"63557",1
"63558",3
"63559",4
"63560",4
"63561",4
"63562",4
"63563",4
"63564",4
"63565",5
"63566",1
"63567",1
"63568",4
"63569",1
"63570",4
"63571",6
"63572",5
"63573",4
"63574",5
"63575",4
"63576",4
"63577",7
"63578",6
"63579",2
"63580",4
"63581",6
"63582",4
"63583",4
"63584",8
"63585",4
"63586",4
"63587",4
"63588",6
"63589",2
"63590",4
"63591",4
"63592",4
"63593",6
"63594",5
"63595",2
"63596",4
"63597",6
"63598",5
"63599",10
"63600",5
"63601",4
"63602",4
"63603",5
"63604",4
"63605",6
"63606",1
"63607",1
"63608",4
"63609",10
"63610",5
"63611",1
"63612",1
"63613",8
"63614",6
"63615",4
"63616",9
"63617",4
"63618",4
"63619",5
"63620",6
"63621",6
"63622",4
"63623",5
"63624",4
"63625",5
"63626",8
"63627",6
"63628",1
"63629",6
"63630",4
"63631",6
"63632",1
"63633",4
"63634",4
"63635",5
"63636",4
"63637",4
"63638",4
"63639",6
"63640",4
"63641",4
"63642",4
"63643",4
"63644",1
"63645",5
"63646",6
"63647",1
"63648",6
"63649",6
"63650",5
"63651",6
"63652",4
"63653",6
"63654",4
"63655",1
"63656",4
"63657",4
"63658",4
"63659",5
"63660",6
"63661",5
"63662",4
"63663",1
"63664",5
"63665",1
"63666",4
"63667",4
"63668",4
"63669",8
"63670",6
"63671",4
"63672",6
"63673",6
"63674",4
"63675",4
"63676",4
"63677",5
"63678",5
"63679",4
"63680",7
"63681",4
"63682",6
"63683",4
"63684",4
"63685",6
"63686",1
"63687",5
"63688",3
"63689",6
"63690",5
"63691",5
"63692",5
"63693",6
"63694",4
"63695",4
"63696",4
"63697",9
"63698",4
"63699",4
"63700",4
"63701",4
"63702",5
"63703",4
"63704",6
"63705",3
"63706",4
"63707",5
"63708",4
"63709",2
"63710",8
"63711",4
"63712",1
"63713",9
"63714",4
"63715",4
"63716",10
"63717",5
"63718",4
"63719",5
"63720",5
"63721",4
"63722",5
"63723",4
"63724",5
"63725",3
"63726",1
"63727",4
"63728",5
"63729",5
"63730",1
"63731",4
"63732",4
"63733",5
"63734",4
"63735",8
"63736",1
"63737",1
"63738",4
"63739",5
"63740",4
"63741",4
"63742",1
"63743",4
"63744",4
"63745",4
"63746",9
"63747",6
"63748",1
"63749",4
"63750",5
"63751",4
"63752",3
"63753",4
"63754",1
"63755",4
"63756",1
"63757",1
"63758",7
"63759",4
"63760",4
"63761",1
"63762",5
"63763",4
"63764",2
"63765",4
"63766",4
"63767",6
"63768",4
"63769",5
"63770",5
"63771",6
"63772",5
"63773",4
"63774",1
"63775",6
"63776",7
"63777",7
"63778",4
"63779",4
"63780",6
"63781",4
"63782",4
"63783",4
"63784",7
"63785",6
"63786",4
"63787",1
"63788",1
"63789",1
"63790",4
"63791",1
"63792",6
"63793",5
"63794",4
"63795",4
"63796",4
"63797",1
"63798",4
"63799",1
"63800",4
"63801",5
"63802",6
"63803",1
"63804",1
"63805",5
"63806",4
"63807",1
"63808",5
"63809",4
"63810",4
"63811",2
"63812",6
"63813",1
"63814",4
"63815",5
"63816",2
"63817",4
"63818",4
"63819",4
"63820",5
"63821",5
"63822",4
"63823",4
"63824",5
"63825",6
"63826",2
"63827",6
"63828",6
"63829",1
"63830",1
"63831",4
"63832",1
"63833",4
"63834",9
"63835",4
"63836",4
"63837",6
"63838",1
"63839",6
"63840",6
"63841",1
"63842",5
"63843",4
"63844",4
"63845",4
"63846",5
"63847",1
"63848",4
"63849",4
"63850",2
"63851",2
"63852",1
"63853",1
"63854",8
"63855",3
"63856",4
"63857",5
"63858",2
"63859",8
"63860",6
"63861",4
"63862",4
"63863",4
"63864",5
"63865",5
"63866",8
"63867",7
"63868",4
"63869",4
"63870",4
"63871",4
"63872",5
"63873",1
"63874",9
"63875",9
"63876",5
"63877",6
"63878",3
"63879",4
"63880",8
"63881",2
"63882",4
"63883",4
"63884",5
"63885",5
"63886",4
"63887",5
"63888",1
"63889",4
"63890",4
"63891",4
"63892",5
"63893",5
"63894",5
"63895",4
"63896",4
"63897",5
"63898",1
"63899",4
"63900",4
"63901",5
"63902",7
"63903",2
"63904",1
"63905",4
"63906",4
"63907",4
"63908",6
"63909",4
"63910",4
"63911",4
"63912",6
"63913",4
"63914",4
"63915",4
"63916",4
"63917",6
"63918",1
"63919",3
"63920",1
"63921",4
"63922",1
"63923",6
"63924",6
"63925",4
"63926",9
"63927",6
"63928",6
"63929",3
"63930",4
"63931",4
"63932",2
"63933",5
"63934",1
"63935",6
"63936",9
"63937",4
"63938",6
"63939",2
"63940",6
"63941",4
"63942",1
"63943",1
"63944",1
"63945",5
"63946",6
"63947",6
"63948",4
"63949",4
"63950",6
"63951",5
"63952",9
"63953",4
"63954",5
"63955",1
"63956",1
"63957",4
"63958",5
"63959",4
"63960",2
"63961",4
"63962",6
"63963",6
"63964",4
"63965",4
"63966",1
"63967",1
"63968",4
"63969",6
"63970",9
"63971",5
"63972",1
"63973",1
"63974",5
"63975",5
"63976",4
"63977",4
"63978",2
"63979",6
"63980",5
"63981",1
"63982",4
"63983",4
"63984",4
"63985",6
"63986",6
"63987",1
"63988",6
"63989",4
"63990",4
"63991",6
"63992",4
"63993",5
"63994",3
"63995",4
"63996",6
"63997",4
"63998",5
"63999",9
"64000",5
"64001",1
"64002",4
"64003",4
"64004",5
"64005",6
"64006",4
"64007",8
"64008",9
"64009",4
"64010",5
"64011",4
"64012",5
"64013",4
"64014",5
"64015",4
"64016",4
"64017",4
"64018",4
"64019",3
"64020",4
"64021",5
"64022",4
"64023",4
"64024",4
"64025",6
"64026",5
"64027",4
"64028",2
"64029",2
"64030",1
"64031",6
"64032",5
"64033",4
"64034",6
"64035",4
"64036",4
"64037",4
"64038",4
"64039",1
"64040",4
"64041",4
"64042",5
"64043",5
"64044",6
"64045",2
"64046",4
"64047",6
"64048",2
"64049",2
"64050",6
"64051",8
"64052",4
"64053",4
"64054",5
"64055",1
"64056",1
"64057",6
"64058",5
"64059",4
"64060",4
"64061",9
"64062",1
"64063",9
"64064",6
"64065",4
"64066",9
"64067",4
"64068",4
"64069",5
"64070",5
"64071",4
"64072",4
"64073",9
"64074",4
"64075",5
"64076",5
"64077",6
"64078",4
"64079",5
"64080",10
"64081",4
"64082",4
"64083",4
"64084",5
"64085",4
"64086",5
"64087",4
"64088",5
"64089",8
"64090",4
"64091",8
"64092",1
"64093",1
"64094",4
"64095",4
"64096",4
"64097",4
"64098",6
"64099",8
"64100",4
"64101",4
"64102",4
"64103",4
"64104",4
"64105",4
"64106",4
"64107",6
"64108",4
"64109",4
"64110",4
"64111",5
"64112",8
"64113",5
"64114",4
"64115",4
"64116",5
"64117",6
"64118",4
"64119",5
"64120",10
"64121",6
"64122",9
"64123",4
"64124",6
"64125",5
"64126",4
"64127",5
"64128",5
"64129",6
"64130",6
"64131",1
"64132",4
"64133",4
"64134",4
"64135",5
"64136",1
"64137",1
"64138",1
"64139",4
"64140",6
"64141",6
"64142",4
"64143",10
"64144",6
"64145",1
"64146",4
"64147",1
"64148",4
"64149",1
"64150",5
"64151",4
"64152",4
"64153",4
"64154",4
"64155",6
"64156",6
"64157",1
"64158",6
"64159",6
"64160",6
"64161",5
"64162",2
"64163",4
"64164",4
"64165",5
"64166",6
"64167",5
"64168",5
"64169",4
"64170",1
"64171",8
"64172",6
"64173",7
"64174",4
"64175",4
"64176",5
"64177",5
"64178",4
"64179",4
"64180",3
"64181",1
"64182",6
"64183",4
"64184",5
"64185",5
"64186",5
"64187",6
"64188",1
"64189",4
"64190",2
"64191",5
"64192",6
"64193",5
"64194",1
"64195",4
"64196",9
"64197",5
"64198",5
"64199",4
"64200",1
"64201",1
"64202",4
"64203",5
"64204",2
"64205",4
"64206",4
"64207",6
"64208",4
"64209",5
"64210",4
"64211",1
"64212",6
"64213",4
"64214",6
"64215",4
"64216",7
"64217",4
"64218",1
"64219",1
"64220",8
"64221",6
"64222",4
"64223",1
"64224",5
"64225",9
"64226",8
"64227",4
"64228",3
"64229",5
"64230",4
"64231",4
"64232",5
"64233",5
"64234",4
"64235",4
"64236",6
"64237",6
"64238",1
"64239",1
"64240",4
"64241",4
"64242",5
"64243",6
"64244",4
"64245",4
"64246",3
"64247",9
"64248",8
"64249",5
"64250",10
"64251",8
"64252",4
"64253",4
"64254",1
"64255",4
"64256",5
"64257",6
"64258",5
"64259",4
"64260",4
"64261",3
"64262",4
"64263",2
"64264",4
"64265",5
"64266",4
"64267",4
"64268",2
"64269",4
"64270",4
"64271",1
"64272",5
"64273",6
"64274",4
"64275",4
"64276",6
"64277",4
"64278",4
"64279",3
"64280",6
"64281",6
"64282",4
"64283",5
"64284",5
"64285",5
"64286",4
"64287",1
"64288",1
"64289",8
"64290",5
"64291",4
"64292",4
"64293",4
"64294",6
"64295",4
"64296",5
"64297",6
"64298",6
"64299",7
"64300",4
"64301",1
"64302",5
"64303",6
"64304",6
"64305",4
"64306",4
"64307",6
"64308",4
"64309",4
"64310",6
"64311",5
"64312",9
"64313",4
"64314",5
"64315",6
"64316",6
"64317",6
"64318",4
"64319",5
"64320",6
"64321",5
"64322",6
"64323",5
"64324",6
"64325",4
"64326",8
"64327",4
"64328",8
"64329",4
"64330",1
"64331",4
"64332",6
"64333",4
"64334",9
"64335",4
"64336",4
"64337",4
"64338",4
"64339",4
"64340",2
"64341",4
"64342",1
"64343",1
"64344",4
"64345",4
"64346",1
"64347",4
"64348",4
"64349",1
"64350",4
"64351",1
"64352",6
"64353",1
"64354",4
"64355",4
"64356",1
"64357",4
"64358",7
"64359",6
"64360",4
"64361",4
"64362",4
"64363",4
"64364",4
"64365",4
"64366",4
"64367",4
"64368",8
"64369",5
"64370",5
"64371",4
"64372",4
"64373",5
"64374",2
"64375",4
"64376",4
"64377",6
"64378",4
"64379",5
"64380",9
"64381",5
"64382",6
"64383",4
"64384",6
"64385",6
"64386",4
"64387",3
"64388",5
"64389",4
"64390",1
"64391",4
"64392",5
"64393",4
"64394",4
"64395",4
"64396",1
"64397",3
"64398",5
"64399",6
"64400",9
"64401",6
"64402",4
"64403",10
"64404",4
"64405",10
"64406",9
"64407",6
"64408",4
"64409",4
"64410",4
"64411",6
"64412",4
"64413",5
"64414",1
"64415",6
"64416",6
"64417",1
"64418",4
"64419",5
"64420",4
"64421",4
"64422",6
"64423",4
"64424",4
"64425",8
"64426",5
"64427",1
"64428",5
"64429",5
"64430",4
"64431",1
"64432",4
"64433",1
"64434",1
"64435",4
"64436",6
"64437",6
"64438",5
"64439",4
"64440",4
"64441",4
"64442",7
"64443",2
"64444",5
"64445",6
"64446",4
"64447",1
"64448",1
"64449",1
"64450",2
"64451",4
"64452",4
"64453",5
"64454",1
"64455",5
"64456",3
"64457",4
"64458",4
"64459",5
"64460",4
"64461",5
"64462",9
"64463",1
"64464",4
"64465",4
"64466",5
"64467",4
"64468",1
"64469",5
"64470",3
"64471",6
"64472",1
"64473",8
"64474",5
"64475",4
"64476",4
"64477",6
"64478",4
"64479",1
"64480",1
"64481",3
"64482",1
"64483",5
"64484",4
"64485",6
"64486",5
"64487",4
"64488",4
"64489",4
"64490",4
"64491",4
"64492",1
"64493",4
"64494",6
"64495",4
"64496",1
"64497",7
"64498",4
"64499",4
"64500",4
"64501",1
"64502",5
"64503",6
"64504",4
"64505",5
"64506",5
"64507",4
"64508",1
"64509",4
"64510",5
"64511",4
"64512",10
